invoice_no,invoice_date,invoice_month,country,market_group,day_type,invoice_total,total_units,distinct_items,customer_id,invoice_value_zscore,is_high_value_outlier_iqr,is_high_value_outlier_zscore
561371,2011-07-26 16:25:00,2011-07,United Kingdom,United Kingdom,Weekday,1083.06,282,152,,0.30886210747299025,True,False
578362,2011-11-24 10:39:00,2011-11,United Kingdom,United Kingdom,Weekday,1082.14,551,22,12913,0.30834536028280635,True,False
542084,2011-01-25 12:31:00,2011-01,United Kingdom,United Kingdom,Weekday,1081.3,470,21,14680,0.3078735476308991,True,False
559660,2011-07-11 13:19:00,2011-07,United Kingdom,United Kingdom,Weekday,1080.65,1352,28,16701,0.3075084545073996,True,False
579106,2011-11-28 11:42:00,2011-11,United Kingdom,United Kingdom,Weekday,1080.48,424,26,16705,0.3074129686135612,True,False
581458,2011-12-08 18:45:00,2011-12,United Kingdom,United Kingdom,Weekday,1080.0,1500,1,17949,0.30714336138389997,True,False
566561,2011-09-13 12:13:00,2011-09,United Kingdom,United Kingdom,Weekday,1079.47,972,72,18145,0.3068456700678157,True,False
550911,2011-04-21 13:11:00,2011-04,Spain,International,Weekday,1079.4,530,58,12354,0.30680635234682346,True,False
543774,2011-02-11 15:56:00,2011-02,United Kingdom,United Kingdom,Weekday,1078.9,730,20,15856,0.30652551148259305,True,False
539739,2010-12-21 15:19:00,2010-12,United Kingdom,United Kingdom,Weekday,1077.8,125,74,,0.305907661581286,True,False
569910,2011-10-06 16:47:00,2011-10,United Kingdom,United Kingdom,Weekday,1077.75,570,44,17139,0.305879577494863,True,False
571360,2011-10-17 11:51:00,2011-10,United Kingdom,United Kingdom,Weekday,1077.74,486,19,16563,0.3058739606775784,True,False
552547,2011-05-10 10:34:00,2011-05,United Kingdom,United Kingdom,Weekday,1077.4,590,33,13098,0.3056829888899017,True,False
556968,2011-06-16 10:09:00,2011-06,United Kingdom,United Kingdom,Weekday,1077.1200000000001,336,3,12980,0.3055257180059327,True,False
538313,2010-12-10 13:50:00,2010-12,United Kingdom,United Kingdom,Weekday,1076.3200000000002,290,23,15514,0.305076372623164,True,False
579885,2011-11-30 17:37:00,2011-11,United Kingdom,United Kingdom,Weekday,1075.36,572,145,15444,0.3045371581638414,True,False
567092,2011-09-16 12:48:00,2011-09,United Kingdom,United Kingdom,Weekday,1074.82,739,63,13196,0.30423385003047254,True,False
578359,2011-11-24 10:35:00,2011-11,United Kingdom,United Kingdom,Weekday,1074.0,600,6,14607,0.30377327101313467,True,False
567785,2011-09-22 11:28:00,2011-09,United Kingdom,United Kingdom,Weekday,1074.0,600,6,18102,0.30377327101313467,True,False
572028,2011-10-20 11:47:00,2011-10,United Kingdom,United Kingdom,Weekday,1073.37,491,52,15296,0.3034194115242042,True,False
579069,2011-11-28 10:31:00,2011-11,EIRE,International,Weekday,1073.23,605,59,14911,0.30334077608221977,True,False
553739,2011-05-19 09:23:00,2011-05,United Kingdom,United Kingdom,Weekday,1073.09,361,46,14895,0.3032621406402352,True,False
577318,2011-11-18 13:42:00,2011-11,United Kingdom,United Kingdom,Weekday,1072.73,457,24,17675,0.30305993521798935,True,False
549246,2011-04-07 12:02:00,2011-04,United Kingdom,United Kingdom,Weekday,1072.2,820,10,15939,0.3027622439019051,True,False
576909,2011-11-17 09:49:00,2011-11,Germany,International,Weekday,1072.1200000000001,519,32,12471,0.30271730936362823,True,False
538196,2010-12-10 10:56:00,2010-12,France,International,Weekday,1071.9,418,16,12731,0.30259373938336687,True,False
555340,2011-06-02 11:33:00,2011-06,United Kingdom,United Kingdom,Weekday,1071.4,514,84,13334,0.3023128985191364,True,False
551468,2011-04-28 16:21:00,2011-04,United Kingdom,United Kingdom,Weekday,1071.13,219,98,,0.30216124445245196,True,False
569253,2011-10-03 10:55:00,2011-10,United Kingdom,United Kingdom,Weekday,1071.03,677,62,13635,0.3021050762796058,True,False
566260,2011-09-11 12:45:00,2011-09,United Kingdom,United Kingdom,Weekend,1070.48,1152,9,14212,0.3017961513289523,True,False
576521,2011-11-15 12:34:00,2011-11,United Kingdom,United Kingdom,Weekday,1070.4,336,14,18259,0.3017512167906755,True,False
553527,2011-05-17 14:57:00,2011-05,United Kingdom,United Kingdom,Weekday,1069.47,509,53,15123,0.3012288527832068,True,False
563163,2011-08-12 12:16:00,2011-08,United Kingdom,United Kingdom,Weekday,1069.2,412,4,16013,0.30107719871652244,True,False
575973,2011-11-13 13:03:00,2011-11,EIRE,International,Weekend,1068.91,490,55,,0.3009143110152688,True,False
558861,2011-07-04 12:19:00,2011-07,United Kingdom,United Kingdom,Weekday,1067.8799999999999,486,56,13373,0.30033577883495394,True,False
579470,2011-11-29 15:06:00,2011-11,United Kingdom,United Kingdom,Weekday,1067.57,582,193,16549,0.3001616574991311,True,False
580500,2011-12-04 12:52:00,2011-12,United Kingdom,United Kingdom,Weekend,1067.33,418,52,17131,0.3000268538843005,True,False
567639,2011-09-21 14:07:00,2011-09,United Kingdom,United Kingdom,Weekday,1067.28,532,22,15290,0.2999987697978775,True,False
568553,2011-09-27 15:17:00,2011-09,United Kingdom,United Kingdom,Weekday,1066.94,649,54,15674,0.2998077980102008,True,False
543899,2011-02-14 12:11:00,2011-02,EIRE,International,Weekday,1066.14,539,36,,0.29935845262743216,True,False
551009,2011-04-26 09:50:00,2011-04,United Kingdom,United Kingdom,Weekday,1065.19,146,67,,0.2988248549853943,True,False
568325,2011-09-26 13:57:00,2011-09,United Kingdom,United Kingdom,Weekday,1064.34,563,47,14667,0.29834742551620247,True,False
569241,2011-10-03 09:30:00,2011-10,United Kingdom,United Kingdom,Weekday,1064.28,799,46,14488,0.29831372461249483,True,False
557795,2011-06-23 09:14:00,2011-06,United Kingdom,United Kingdom,Weekday,1064.22,822,10,13881,0.2982800237087872,True,False
554859,2011-05-27 10:16:00,2011-05,United Kingdom,United Kingdom,Weekday,1063.8400000000001,508,9,14828,0.2980665846519721,True,False
556890,2011-06-15 12:48:00,2011-06,United Kingdom,United Kingdom,Weekday,1063.3500000000001,509,29,17581,0.2977913606050263,True,False
542933,2011-02-02 10:56:00,2011-02,United Kingdom,United Kingdom,Weekday,1063.0,196,14,14411,0.2975947720000649,True,False
564061,2011-08-22 14:38:00,2011-08,United Kingdom,United Kingdom,Weekday,1062.88,586,117,14505,0.29752737019264963,True,False
562370,2011-08-04 14:20:00,2011-08,Germany,International,Weekday,1062.84,556,44,12626,0.2975049029235111,True,False
572652,2011-10-25 12:11:00,2011-10,United Kingdom,United Kingdom,Weekday,1062.43,743,66,15805,0.29727461341484224,True,False
573151,2011-10-27 20:09:00,2011-10,United Kingdom,United Kingdom,Weekday,1062.18,785,122,17602,0.29713419298272703,True,False
548504,2011-03-31 14:33:00,2011-03,United Kingdom,United Kingdom,Weekday,1062.1599999999999,161,69,,0.2971229593481577,True,False
567197,2011-09-19 10:10:00,2011-09,Channel Islands,International,Weekday,1062.1,583,48,14934,0.29708925844445006,True,False
555278,2011-06-01 17:33:00,2011-06,United Kingdom,United Kingdom,Weekday,1061.3799999999999,374,158,,0.2966848475999582,True,False
567474,2011-09-20 12:53:00,2011-09,United Kingdom,United Kingdom,Weekday,1061.11,476,86,13448,0.2965331935332738,True,False
578666,2011-11-24 17:06:00,2011-11,United Kingdom,United Kingdom,Weekday,1060.25,645,66,17727,0.29605014724679746,True,False
570002,2011-10-07 09:16:00,2011-10,Germany,International,Weekday,1059.24,346,24,12477,0.29548284870105196,True,False
579751,2011-11-30 14:46:00,2011-11,United Kingdom,United Kingdom,Weekday,1058.71,139,74,,0.2951851573849677,True,False
565930,2011-09-08 10:32:00,2011-09,France,International,Weekday,1057.18,649,64,12685,0.29432578434042256,True,False
572087,2011-10-20 14:30:00,2011-10,France,International,Weekday,1056.9,530,39,12683,0.29416851345645356,True,False
536638,2010-12-02 11:41:00,2010-12,United Kingdom,United Kingdom,Weekday,1056.63,619,63,16244,0.2940168593897691,True,False
559134,2011-07-06 13:14:00,2011-07,France,International,Weekday,1056.62,597,60,12700,0.2940112425724844,True,False
549995,2011-04-14 08:32:00,2011-04,United Kingdom,United Kingdom,Weekday,1056.3600000000001,540,24,16131,0.2938652053230847,True,False
561870,2011-07-31 11:45:00,2011-07,EIRE,International,Weekend,1056.11,1410,80,14911,0.2937247848909693,True,False
570082,2011-10-07 11:19:00,2011-10,Germany,International,Weekday,1055.44,1299,24,12524,0.2933484581329006,True,False
551174,2011-04-26 17:02:00,2011-04,United Kingdom,United Kingdom,Weekday,1055.17,280,137,,0.2931968040662162,True,False
549525,2011-04-08 15:44:00,2011-04,United Kingdom,United Kingdom,Weekday,1053.98,280,135,,0.2925284028093477,True,False
543470,2011-02-08 14:58:00,2011-02,United Kingdom,United Kingdom,Weekday,1053.79,1066,70,16951,0.2924216832809401,True,False
550775,2011-04-20 13:18:00,2011-04,United Kingdom,United Kingdom,Weekday,1052.56,515,53,15805,0.29173081475493323,True,False
577472,2011-11-20 11:28:00,2011-11,United Kingdom,United Kingdom,Weekend,1051.84,484,36,14503,0.29132640391044134,True,False
577039,2011-11-17 13:30:00,2011-11,Spain,International,Weekday,1050.66,446,43,12539,0.2906636194708576,True,False
578243,2011-11-23 12:33:00,2011-11,United Kingdom,United Kingdom,Weekday,1050.3200000000002,452,33,13448,0.29047264768318093,True,False
575331,2011-11-09 13:52:00,2011-11,United Kingdom,United Kingdom,Weekday,1049.66,593,59,13209,0.29010193774239673,True,False
561399,2011-07-27 10:53:00,2011-07,United Kingdom,United Kingdom,Weekday,1049.38,543,15,15125,0.2899446668584277,True,False
539049,2010-12-15 16:21:00,2010-12,United Kingdom,United Kingdom,Weekday,1048.64,364,23,15615,0.2895290223793666,True,False
572342,2011-10-24 10:38:00,2011-10,United Kingdom,United Kingdom,Weekday,1048.0,472,4,14607,0.2891695460731516,True,False
580646,2011-12-05 13:13:00,2011-12,United Kingdom,United Kingdom,Weekday,1048.0,1600,2,17857,0.2891695460731516,True,False
543000,2011-02-02 12:17:00,2011-02,United Kingdom,United Kingdom,Weekday,1047.17,143,76,,0.2887033502385291,True,False
564045,2011-08-22 12:59:00,2011-08,United Kingdom,United Kingdom,Weekday,1047.12,184,3,16013,0.288675266152106,True,False
565240,2011-09-02 10:05:00,2011-09,United Kingdom,United Kingdom,Weekday,1047.12,372,2,17949,0.288675266152106,True,False
558240,2011-06-27 15:27:00,2011-06,United Kingdom,United Kingdom,Weekday,1046.79,293,146,,0.2884899111817139,True,False
568780,2011-09-29 08:27:00,2011-09,United Kingdom,United Kingdom,Weekday,1046.68,872,51,18235,0.28842812619158326,True,False
569000,2011-09-29 17:36:00,2011-09,United Kingdom,United Kingdom,Weekday,1045.48,1153,74,17015,0.2877541081174302,True,False
543549,2011-02-10 09:29:00,2011-02,United Kingdom,United Kingdom,Weekday,1045.44,4752,5,17940,0.2877316408482918,True,False
566988,2011-09-16 10:56:00,2011-09,United Kingdom,United Kingdom,Weekday,1045.28,330,29,16709,0.287641771771738,True,False
540247,2011-01-05 15:56:00,2011-01,United Kingdom,United Kingdom,Weekday,1044.65,348,155,15464,0.2872879122828077,True,False
554283,2011-05-23 14:11:00,2011-05,United Kingdom,United Kingdom,Weekday,1044.54,494,54,17686,0.28722612729267694,True,False
561502,2011-07-27 14:14:00,2011-07,United Kingdom,United Kingdom,Weekday,1044.2,581,62,14305,0.28703515550500025,True,False
572325,2011-10-24 09:54:00,2011-10,United Kingdom,United Kingdom,Weekday,1044.0,600,1,14607,0.28692281915930806,True,False
571705,2011-10-18 15:22:00,2011-10,Austria,International,Weekday,1043.78,491,54,12360,0.28679924917904664,True,False
567298,2011-09-19 12:29:00,2011-09,Germany,International,Weekday,1043.1,1236,14,12497,0.2864173056036932,True,False
573580,2011-10-31 14:21:00,2011-10,United Kingdom,United Kingdom,Weekday,1042.4,155,75,,0.28602412839377067,True,False
546660,2011-03-15 14:32:00,2011-03,EIRE,International,Weekday,1041.45,335,27,14156,0.2854905307517328,True,False
539740,2010-12-21 15:20:00,2010-12,United Kingdom,United Kingdom,Weekday,1041.32,136,66,,0.28541751212703287,True,False
577180,2011-11-18 11:27:00,2011-11,Belgium,International,Weekday,1040.39,315,17,12380,0.2848951481195643,True,False
579461,2011-11-29 14:42:00,2011-11,United Kingdom,United Kingdom,Weekday,1039.09,453,32,15615,0.28416496187256507,True,False
568191,2011-09-25 14:37:00,2011-09,United Kingdom,United Kingdom,Weekend,1039.01,766,87,16655,0.2841200273342882,True,False
538518,2010-12-12 16:14:00,2010-12,United Kingdom,United Kingdom,Weekend,1038.6,506,126,14505,0.2838897378256192,True,False
559942,2011-07-14 10:21:00,2011-07,United Kingdom,United Kingdom,Weekday,1037.1,258,3,17396,0.28304721523292786,True,False
565854,2011-09-07 13:22:00,2011-09,France,International,Weekday,1035.82,650,42,12490,0.282328262620498,True,False
556302,2011-06-10 10:24:00,2011-06,United Kingdom,United Kingdom,Weekday,1035.76,488,5,15267,0.28229456171679035,True,False
571939,2011-10-20 09:40:00,2011-10,United Kingdom,United Kingdom,Weekday,1035.45,311,18,16260,0.2821204403809675,True,False
541843,2011-01-23 12:08:00,2011-01,United Kingdom,United Kingdom,Weekend,1035.2,560,55,13659,0.2819800199488523,True,False
579252,2011-11-28 16:47:00,2011-11,United Kingdom,United Kingdom,Weekday,1034.4,432,2,17450,0.2815306745660836,True,False
537463,2010-12-07 10:08:00,2010-12,France,International,Weekday,1033.52,585,41,12681,0.28103639464503793,True,False
568321,2011-09-26 13:36:00,2011-09,United Kingdom,United Kingdom,Weekday,1033.34,800,39,13639,0.280935291933915,True,False
570652,2011-10-11 13:45:00,2011-10,United Kingdom,United Kingdom,Weekday,1032.7,771,41,17863,0.28057581562770006,True,False
551849,2011-05-04 14:33:00,2011-05,United Kingdom,United Kingdom,Weekday,1032.46,372,35,16258,0.2804410120128695,True,False
568512,2011-09-27 12:28:00,2011-09,United Kingdom,United Kingdom,Weekday,1032.4,536,5,14101,0.28040731110916184,True,False
551982,2011-05-05 13:56:00,2011-05,United Kingdom,United Kingdom,Weekday,1031.59,607,102,15023,0.2799523489091084,True,False
568533,2011-09-27 13:56:00,2011-09,United Kingdom,United Kingdom,Weekday,1031.28,614,10,15061,0.2797782275732856,True,False
552864,2011-05-11 17:13:00,2011-05,United Kingdom,United Kingdom,Weekday,1031.07,441,53,13235,0.2796602744103088,True,False
551840,2011-05-04 13:36:00,2011-05,United Kingdom,United Kingdom,Weekday,1030.7,302,16,15144,0.2794524521707783,True,False
553192,2011-05-15 13:27:00,2011-05,United Kingdom,United Kingdom,Weekend,1028.56,344,16,15333,0.2782504532718719,True,False
542192,2011-01-26 11:27:00,2011-01,United Kingdom,United Kingdom,Weekday,1028.08,764,108,14049,0.2779808460422107,True,False
566246,2011-09-11 12:00:00,2011-09,United Kingdom,United Kingdom,Weekend,1028.04,396,8,13941,0.2779583787730723,True,False
553707,2011-05-18 15:26:00,2011-05,United Kingdom,United Kingdom,Weekday,1026.27,469,30,16843,0.27696420211369654,True,False
569110,2011-09-30 12:44:00,2011-09,United Kingdom,United Kingdom,Weekday,1025.78,396,46,17675,0.2766889780667507,True,False
550493,2011-04-18 14:50:00,2011-04,United Kingdom,United Kingdom,Weekday,1025.76,819,38,15311,0.27667774443218146,True,False
576597,2011-11-15 14:57:00,2011-11,United Kingdom,United Kingdom,Weekday,1025.35,682,46,14194,0.27644745492351247,True,False
557211,2011-06-17 11:49:00,2011-06,United Kingdom,United Kingdom,Weekday,1025.3400000000001,186,21,15513,0.276441838106228,True,False
542785,2011-02-01 10:14:00,2011-02,United Kingdom,United Kingdom,Weekday,1025.34,706,13,13881,0.27644183810622786,True,False
552786,2011-05-11 12:14:00,2011-05,United Kingdom,United Kingdom,Weekday,1024.8,432,7,16029,0.27613852997285904,True,False
536394,2010-12-01 10:39:00,2010-12,United Kingdom,United Kingdom,Weekday,1024.68,544,11,13408,0.27607112816544377,True,False
561625,2011-07-28 14:03:00,2011-07,United Kingdom,United Kingdom,Weekday,1024.44,1704,53,16843,0.2759363245506131,True,False
566582,2011-09-13 13:49:00,2011-09,United Kingdom,United Kingdom,Weekday,1024.08,538,28,13384,0.27573411912836715,True,False
569362,2011-10-03 15:06:00,2011-10,United Kingdom,United Kingdom,Weekday,1023.96,314,13,18102,0.27566671732095194,True,False
544045,2011-02-15 12:12:00,2011-02,United Kingdom,United Kingdom,Weekday,1023.84,336,8,13941,0.2755993155135366,True,False
576220,2011-11-14 13:00:00,2011-11,United Kingdom,United Kingdom,Weekday,1023.42,322,3,15838,0.275363409187583,True,False
545901,2011-03-07 17:52:00,2011-03,United Kingdom,United Kingdom,Weekday,1022.77,404,149,15834,0.2749983160640834,True,False
560895,2011-07-21 17:12:00,2011-07,United Kingdom,United Kingdom,Weekday,1021.9200000000001,841,41,13089,0.2745208865948917,True,False
564046,2011-08-22 12:59:00,2011-08,United Kingdom,United Kingdom,Weekday,1019.9999999999999,400,1,16013,0.2734424576762467,True,False
564516,2011-08-25 14:45:00,2011-08,United Kingdom,United Kingdom,Weekday,1019.6700000000001,164,72,,0.27325710270585474,True,False
571665,2011-10-18 12:59:00,2011-10,Spain,International,Weekday,1019.47,724,41,12540,0.27314476636016255,True,False
562393,2011-08-04 16:17:00,2011-08,United Kingdom,United Kingdom,Weekday,1019.44,476,27,18172,0.2731279159083087,True,False
544278,2011-02-17 12:01:00,2011-02,United Kingdom,United Kingdom,Weekday,1019.42,910,65,15382,0.2731166822737394,True,False
570514,2011-10-11 10:36:00,2011-10,United Kingdom,United Kingdom,Weekday,1018.51,447,37,13089,0.27260555190084007,True,False
568782,2011-09-29 08:53:00,2011-09,United Kingdom,United Kingdom,Weekday,1018.22,494,46,13985,0.2724426641995864,True,False
546875,2011-03-17 16:38:00,2011-03,Italy,International,Weekday,1017.68,440,51,12514,0.2721393560662175,True,False
556042,2011-06-08 12:44:00,2011-06,United Kingdom,United Kingdom,Weekday,1016.57,402,65,14367,0.271515889347626,True,False
562433,2011-08-04 17:40:00,2011-08,United Kingdom,United Kingdom,Weekday,1016.04,621,14,17677,0.2712181980315416,True,False
548405,2011-03-31 09:48:00,2011-03,United Kingdom,United Kingdom,Weekday,1015.83,355,55,17088,0.27110024486856493,True,False
567792,2011-09-22 11:40:00,2011-09,United Kingdom,United Kingdom,Weekday,1015.2,432,32,17581,0.2707463853796346,True,False
549833,2011-04-12 13:19:00,2011-04,United Kingdom,United Kingdom,Weekday,1015.14,666,37,13458,0.2707126844759269,True,False
572212,2011-10-21 12:25:00,2011-10,United Kingdom,United Kingdom,Weekday,1014.64,1040,22,13918,0.2704318436116964,True,False
575612,2011-11-10 12:47:00,2011-11,United Kingdom,United Kingdom,Weekday,1014.61,699,52,17416,0.27041499315984263,True,False
575632,2011-11-10 13:44:00,2011-11,Germany,International,Weekday,1013.86,3,1,12473,0.26999373186349696,True,False
